"SeriesNumber","Order","Sensor1","Sensor2","Sensor3","Failure"
"19","40","86.01124335","44.55486906","20.50390627","false"
"19","41","87.95962881","43.35540055","20.14760416","false"
"19","42","89.43372791","41.87087702","19.83962979","false"
"19","43","88.98197207","41.89553148","20.51280996","false"
"19","44","87.38251763","42.18337011","21.00477588","false"
"19","45","85.47066933","42.51239057","21.03601595","false"
"19","46","86.34535527","40.90856561","20.04493592","false"
"19","47","85.71936078","41.29459929","21.03770946","false"
"19","48","84.51907188","41.84021982","21.43581985","false"
"19","49","86.66800225","39.85644910","20.47540928","false"
"19","50","88.29765399","38.43043932","19.37251615","false"
"19","51","90.68728771","36.91286848","18.39210436","false"
"19","52","89.26793082","37.58958575","19.14276806","false"
"19","53","87.79608557","37.72229263","19.31532378","false"
"19","54","87.70408007","38.37662372","20.14898865","false"
"19","55","87.13170508","39.31079454","20.47457344","false"
"19","56","86.91526377","39.70748123","21.35944051","false"
"19","57","85.53596534","40.38504773","22.02539696","false"
"19","58","85.10610274","41.25709773","22.91483883","false"
"19","59","83.92585292","41.69312254","23.00022820","false"
"19","60","83.51912764","41.90401961","23.03061098","false"
"19","61","82.15444288","42.59273461","23.98193630","false"
"19","62","80.36503643","42.59932440","24.54960586","false"
"19","63","82.25046648","41.46324916","24.12097272","false"
"19","64","80.57594988","41.80604128","24.68817301","false"
"19","65","82.44973758","40.07683287","24.11340317","false"
"19","66","84.07868989","38.48494426","23.36152814","false"
"19","67","82.57710129","39.25344810","24.23825325","false"
"19","68","82.49239220","39.44418661","25.07990097","false"
"19","69","82.02854101","39.90677015","25.08567580","false"
"19","70","80.47912007","40.31721485","25.27403843","false"
"19","71","80.23611065","41.02778533","26.15321477","false"
"19","72","78.31816118","41.22024557","26.45976256","false"
"19","73","76.59887896","41.39559271","27.42983451","false"
"19","74","75.35902009","41.52165500","27.70617742","false"
"19","75","73.86253920","41.66088787","28.53319547","false"
"19","76","72.87727351","41.90597979","29.25120204","false"
"19","77","74.50434753","40.80947069","28.94957657","false"
"19","78","73.61312203","41.25447557","29.90793455","false"
"19","79","72.13081125","41.39159308","30.15655780","false"
"19","80","71.15400921","41.75348706","30.86197699","false"
"19","81","70.59099589","42.66201460","31.15307018","false"
"19","82","70.48072213","43.21013209","31.61791638","false"
"19","83","69.58247356","44.06413543","31.71204760","false"
"19","84","69.38570428","45.03258478","31.79114040","false"
"19","85","71.86746635","43.58052992","30.84593391","false"
"19","86","70.45291304","44.21498060","31.16521699","false"
"19","87","70.02293729","44.48634721","31.62693445","false"
"19","88","69.82809630","44.76815040","31.85627475","false"
"19","89","69.10101572","44.88514606","32.18260662","false"
"19","90","70.56484440","42.88722318","30.96379941","false"
"19","91","69.26334772","43.08922443","31.72434539","false"
"19","92","69.20817530","43.68861644","32.52840184","false"
"19","93","67.73978538","44.24485731","33.20062134","false"
"19","94","67.31947348","44.94566034","33.49472179","false"
"19","95","66.50703144","45.14977995","34.39009702","false"
"19","96","65.37992886","45.94997704","34.85140676","false"
"19","97","63.70278625","46.71744214","35.84770962","false"
"19","98","62.99526097","46.88442194","36.57014811","false"
"19","99","62.61974188","46.92518798","36.88778822","false"
"19","100","62.18029165","47.69564968","37.69696960","false"
"19","101","61.86623685","48.58985582","37.84241349","false"
"19","102","61.04168711","49.13450619","38.47138640","false"
"19","103","59.05378159","49.82854535","38.80877343","false"
"19","104","58.64821639","50.08072701","39.27720740","false"
"19","105","57.35702227","50.46454274","40.17056851","true"
"20","1","99.77832824","50.46681081","20.39072135","false"
"20","2","99.41619630","50.90574679","21.25013342","false"
"20","3","97.90079348","51.17303442","21.88855300","false"
"20","4","96.80899348","51.47100392","22.35622355","false"
"20","5","97.59472306","49.89465926","22.00084417","false"
"20","6","97.46124561","50.85141267","22.11005154","false"
"20","7","96.07528569","51.21705206","22.13537391","false"
"20","8","94.70180238","51.42886508","22.78326895","false"
"20","9","96.45345680","49.61935970","21.75306056","false"
"20","10","96.22197425","49.80024848","22.24696351","false"
"20","11","94.58271797","49.85073276","23.14677088","false"
"20","12","93.04016422","50.10341892","23.32769601","false"
"20","13","91.42527932","50.99887565","23.85465750","false"
"20","14","92.52100967","49.52258281","22.79843723","false"
"20","15","90.84571705","49.90286694","23.64829560","false"
"20","16","88.98341665","50.10634865","24.01006626","false"
"20","17","88.01588747","50.63481742","24.12666847","false"
"20","18","88.58995248","49.04157166","23.19654108","false"
"20","19","89.79784115","47.40809336","22.51274877","false"
"20","20","88.99807819","47.47545382","23.39787295","false"
"20","21","88.14533525","47.95468889","23.55377360","false"
"20","22","89.04421522","46.41667583","23.21876964","false"
"20","23","88.77314318","47.35332475","23.30839817","false"
"20","24","86.83307884","48.20348440","23.51500609","false"
"20","25","86.06533492","48.35801687","23.97942336","false"
"20","26","87.95608849","46.97321676","22.79021440","false"
"20","27","86.42570350","47.27050065","23.08039025","false"
"20","28","87.87911342","45.28282368","22.26251019","false"
"20","29","86.44975317","46.23226711","22.61963036","false"
"20","30","84.68113494","47.09834546","22.74125494","false"
"20","31","84.21365482","47.61520349","23.63955432","false"
"20","32","84.92332504","45.78798730","23.08923651","false"
"20","33","86.37271359","44.58148995","22.33250205","false"
"20","34","88.60325473","42.99081416","21.90331350","false"
"20","35","90.21638131","41.51376271","21.38512934","false"
"20","36","89.37069275","42.11068549","21.88616937","false"
"20","37","89.26233543","42.61781932","22.49608558","false"
"20","38","88.35362503","42.95681286","23.17161426","false"
"20","39","87.13219696","43.63581181","23.63398269","false"
"20","40","85.35861838","44.60951176","23.98433053","false"
"20","41","84.97482603","45.55342414","24.34170464","false"
"20","42","84.69501752","45.72142907","25.15047480","false"
"20","43","83.12718056","46.11585837","25.93807553","false"
"20","44","81.42393056","46.43755121","26.03072861","false"
"20","45","80.27190031","46.86249214","26.61389670","false"
"20","46","78.35319548","47.36918498","27.57190481","false"
"20","47","77.65778576","47.45065081","27.61137389","false"
"20","48","77.14774496","47.51510288","28.30142389","false"
"20","49","78.91352821","45.85685014","27.78249438","false"
"20","50","77.16536313","46.67535232","27.97091467","false"
"20","51","75.23279471","46.84769636","28.71778948","false"
"20","52","74.29954799","47.21329027","29.64290106","false"
"20","53","72.46585269","47.30951497","30.37650695","false"
"20","54","71.85514859","47.86627725","30.98204617","false"
"20","55","70.17515654","48.00304114","31.78031734","false"
"20","56","69.61873653","48.48296032","32.27714884","false"
"20","57","70.25514421","46.87282492","31.05856731","false"
"20","58","68.27230257","47.47978567","31.95109378","false"
"20","59","67.10216076","47.78883783","32.30426927","false"
"20","60","65.55099569","48.22855850","33.07326344","false"
"20","61","64.75054595","48.73901135","33.59220415","false"
"20","62","62.77973509","49.62697513","34.42467321","false"
"20","63","60.99990883","49.79067989","34.94934684","false"
"20","64","59.93375084","50.37418520","35.34959546","false"
"20","65","59.75643559","50.79266357","35.71452244","false"
"20","66","60.56203178","49.26024081","35.12499038","false"
"20","67","59.63913147","49.79000075","35.43350010","false"
"20","68","57.95118454","50.47773540","35.89111789","false"
"20","69","57.54653441","51.01291892","36.00802262","false"
"20","70","56.30660630","51.35453684","36.42662075","false"
"20","71","58.11028123","49.89193478","35.75171206","false"
"20","72","57.86412798","50.64901483","36.16971737","false"
"20","73","57.16632995","51.63604187","36.79087044","false"
"20","74","55.33575961","51.77324255","36.99685266","false"
"20","75","54.52218044","51.79009637","37.51964493","false"
"20","76","56.01665910","49.92545851","36.86657176","false"
"20","77","54.69473414","50.64095531","37.09646058","false"
"20","78","54.01176182","51.63236697","37.70176372","false"
"20","79","53.54099474","51.71418326","38.22393601","false"
"20","80","53.43159260","52.71316669","38.49362817","false"
"20","81","51.73476929","52.77125710","38.93179250","false"
"20","82","51.65335737","53.28718419","39.23429416","false"
"20","83","50.33763288","53.35932603","40.12694195","true"
